userid	post	ques	ans	asker	ans1	severity1	ans2	severity2	ans3	severity3
teaachgee	Q: 3 things that your mom doesn&#039;t know about you<br>A: hmmm..she knows a lot. she doesnt know....uhhh that ive smoked pot before. that i want to change the world more than what i just say out loud. how much i hate money.	3 things that your mom doesn&#039;t know about you	 hmmm..she knows a lot. she doesnt know....uhhh that ive smoked pot before. that i want to change the world more than what i just say out loud. how much i hate money.	emahsnouoy	No	0	No	n/a0	No	0
teaachgee	Q: 5 favorite things to eat<br>A: Anything thai and spicy.r mexican.r Veggies :]r Grapes  strawberries  Fruit. har And Rice. r I love food btw.	5 favorite things to eat	 Anything thai and spicy.r mexican.r Veggies :]r Grapes  strawberries  Fruit. har And Rice. r I love food btw.	emahsnouoy	No	0	No	0	No	0
teaachgee	Q: A car is broken down on the side of the road; do you stop to help?<br>A: yes. i have before :) i gave a dude a jump on my way to school hahaha	A car is broken down on the side of the road; do you stop to help?	 yes. i have before :) i gave a dude a jump on my way to school hahaha	ChloroformGRL	No	0	No	0	No	0
teaachgee	Q: A world without bees; good or bad?<br>A: BAD! the world without bees would mean we would die out in about 5 yrs..thats really bad! :(r SAVE THE BEES!	A world without bees; good or bad?	 BAD! the world without bees would mean we would die out in about 5 yrs..thats really bad! :(r SAVE THE BEES!	xZullyZombiex	No	0	No	0	No	0
teaachgee	Q: ability to fly or breath under water?<br>A: fly most definantly.	ability to fly or breath under water?	 fly most definantly.	emahsnouoy	No	0	No	0	No	0
teaachgee	Q: About how many pairs of jeans do you own?<br>A: Like 6 or so but I like a couple enough to wear all the time. ;]	About how many pairs of jeans do you own?	 Like 6 or so but I like a couple enough to wear all the time. ;]	emahsnouoy	No	0	No	0	No	0
teaachgee	Q: Actually  IhDontMind..GoAhead<br>A: hahaha	Actually  IhDontMind..GoAhead	 hahaha	Hanna8Reptar	No	0	No	0	No	0
teaachgee	Q: Adolf Hitler was a one testicled vegetarian. What did you do with his other testicle?<br>A: threw it at his nazi regime.	Adolf Hitler was a one testicled vegetarian. What did you do with his other testicle?	 threw it at his nazi regime.	None	Yes	8	No	None	No	0
teaachgee	Q: After how many kids would you get your tubes tied/// guys:  A vasectomy? (random)<br>A: I wouldnt.	After how many kids would you get your tubes tied/// guys:  A vasectomy? (random)	 I wouldnt.	rubinathy15	Yes	4	No	0	No	0
teaachgee	Q: after the viewing of said video footage who sees it next?<br>A: i guess the other people in it?	after the viewing of said video footage who sees it next?	 i guess the other people in it?	Xavier69Massiah	No	0	No	0	No	0
teaachgee	Q: After you have a dream  do you mostly wake up remembering it or not?<br>A: remembering. but i have some crazzyyy dreams haha	After you have a dream  do you mostly wake up remembering it or not?	 remembering. but i have some crazzyyy dreams haha	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: Alvin  Simon  or Theodore?<br>A: Theodore. He always gets yelled at :)	Alvin  Simon  or Theodore?	 Theodore. He always gets yelled at :)	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: Always wear your seat belt?<br>A: yepp	Always wear your seat belt?	 yepp	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: and it was an interesting question that i asked to get that hobo statement lol<br>A: What was the question?	and it was an interesting question that i asked to get that hobo statement lol	 What was the question?	bradcross	No	0	No	0	No	0
teaachgee	Q: and last q for the moment..........is duck tape made out of ducks?<br>A: ehh idk?	and last q for the moment..........is duck tape made out of ducks?	 ehh idk?	krlgibney	No	0	No	0	No	0
teaachgee	Q: and then prue &amp; Phoebe from charmed came over but then the robots came back &amp; i had to run but some boy saved me lol #Random<br>A: random yes. lol	and then prue &amp; Phoebe from charmed came over but then the robots came back &amp; i had to run but some boy saved me lol #Random	 random yes. lol	FUTURESTARdelux	No	0	No	0	No	0
teaachgee	Q: Any Living Grandparents ??<br>A: not grandparents..	Any Living Grandparents ??	 not grandparents..	None	No	0	No	0	No	0
teaachgee	Q: Any new and exciting news youu2019d like to share?<br>A: i need a job hahaha	Any new and exciting news youu2019d like to share?	 i need a job hahaha	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: Any plans to become a doctor someday?<br>A: Nope. I don't want to be a doctor. Only a nurse. traveling nurse actually :]	Any plans to become a doctor someday?	 Nope. I don't want to be a doctor. Only a nurse. traveling nurse actually :]	johnnycupcake	No	0	No	0	No	0
teaachgee	Q: Anything your parents should know about?:<br>A: show your face	Anything your parents should know about?:	 show your face	None	No	0	No	0	No	0
teaachgee	Q: are children who act in R rated movies allowed to see them<br>A: idk but thats a good question. i always wonder the same thing. and why the parents allow them to be in it in the first place?	are children who act in R rated movies allowed to see them	 idk but thats a good question. i always wonder the same thing. and why the parents allow them to be in it in the first place?	krlgibney	No	0	No	0	No	0
teaachgee	Q: Are dollar stores cool?:<br>A: yes they are.	Are dollar stores cool?:	 yes they are.	rubinathy15	No	0	No	0	No	0
teaachgee	Q: Are minors allowed to drink in your state?<br>A: not legally.	Are minors allowed to drink in your state?	 not legally.	johnnycupcake	No	0	No	0	No	None
teaachgee	Q: Are most of your dreams realistic (that it feels like it can actually happen in real life) or non realistic (you flying)?<br>A: buncha dream questions...hahaha r r its a mix of both real and nonrealistic..mostly weird once again.	Are most of your dreams realistic (that it feels like it can actually happen in real life) or non realistic (you flying)?	 buncha dream questions...hahaha r r its a mix of both real and nonrealistic..mostly weird once again.	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: Are my questions boring?<br>A: not really. im just trying to get through them	Are my questions boring?	 not really. im just trying to get through them	ChloroformGRL	No	0	No	0	No	0
teaachgee	Q: Are the best things in life free?<br>A: yes :)	Are the best things in life free?	 yes :)	ChloroformGRL	No	0	No	0	No	0
teaachgee	Q: Are there any bruises on your body?<br>A: Not currently	Are there any bruises on your body?	 Not currently	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: Are there any people on youtube that you subscribe too and always watch their vids?<br>A: Nahh	Are there any people on youtube that you subscribe too and always watch their vids?	 Nahh	FUTURESTARdelux	No	0	No	0	No	0
teaachgee	Q: Are u a virgin?<br>A: Are you anonymous?	Are u a virgin?	 Are you anonymous?	None	No	0	No	0	No	0
teaachgee	Q: Are you a cat or dog person?<br>A: dog definantly	Are you a cat or dog person?	 dog definantly	SamsHairTugger	No	0	Yes	3	No	0
teaachgee	Q: are you a filipina??or a foreigner??<br>A: nope. half korean	are you a filipina??or a foreigner??	 nope. half korean	clumsycheeka	No	0	No	0	No	None
teaachgee	Q: Are you a friendly person?<br>A: yes sure am :)	Are you a friendly person?	 yes sure am :)	gissellemonstah	No	0	No	0	No	0
teaachgee	Q: Are you a generous person?<br>A: very generous.	Are you a generous person?	 very generous.	SamsHairTugger	No	0	No	0	No	None
teaachgee	Q: Are you a good painter?<br>A: I believe so :)	Are you a good painter?	 I believe so :)	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: Are you a happy person?<br>A: most of the time	Are you a happy person?	 most of the time	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: Are you a leader or a follower?<br>A: LEADER <3	Are you a leader or a follower?	 LEADER <3	ChloroformGRL	No	0	No	0	No	0
teaachgee	Q: are you a party girl?<br>A: Not in a hey lets get drunk and puke our guts out  not remember anything tomorrow and have a headache kind of girl. r Just a laugh at everything for no reason  do the random robot in public  social in every aspect kind of party girl :]	are you a party girl?	 Not in a hey lets get drunk and puke our guts out  not remember anything tomorrow and have a headache kind of girl. r Just a laugh at everything for no reason  do the random robot in public  social in every aspect kind of party girl :]	CoquettishDiva	No	0	No	0	No	None
teaachgee	Q: Are you a private person or do you openly share your life with people around you?<br>A: PRIVATE.	Are you a private person or do you openly share your life with people around you?	 PRIVATE.	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: are you a registered voter?<br>A: Of course. We the people are the government :]r all people should vote.	are you a registered voter?	 Of course. We the people are the government :]r all people should vote.	emahsnouoy	No	0	No	0	No	0
teaachgee	Q: Are you a risk taker? If yes  what kind of risks had you taken? If not  why not?<br>A: yes more than no. and because i roll with the punches. but like to think ahead at the same time haha	Are you a risk taker? If yes  what kind of risks had you taken? If not  why not?	 yes more than no. and because i roll with the punches. but like to think ahead at the same time haha	emahsnouoy	No	0	No	0	No	0
teaachgee	Q: Are you a sore loser?<br>A: Not at all	Are you a sore loser?	 Not at all	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: Are you a tease? I am haha :)<br>A: yes again	Are you a tease? I am haha :)	 yes again	rubinathy15	No	0	No	0	No	None
teaachgee	Q: Are you a touchy feely person?<br>A: Not at all. I like my space  that's for sure. And I hate clingy touchy blahhh ha	Are you a touchy feely person?	 Not at all. I like my space  that's for sure. And I hate clingy touchy blahhh ha	emahsnouoy	No	0	No	0	No	None
teaachgee	Q: Are you addicted to popping pimples?<br>A: no lol i dont really get any	Are you addicted to popping pimples?	 no lol i dont really get any	rubinathy15	No	0	No	0	Yes	2
teaachgee	Q: Are you afraid of clowns?<br>A: nope	Are you afraid of clowns?	 nope	SamsHairTugger	Yes	2	No	0	No	0
teaachgee	Q: Are you afraid of heights?<br>A: Definantly not. Im a thrill seeker.	Are you afraid of heights?	 Definantly not. Im a thrill seeker.	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: Are you afraid of snakes?<br>A: Nahhhh they're kinda neat to watch.	Are you afraid of snakes?	 Nahhhh they're kinda neat to watch.	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: Are you always trying to learn new things?<br>A: yes.	Are you always trying to learn new things?	 yes.	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: Are you an ass? I am &amp; idgaf :D r<br>A: No I'm not. And personally  I don't think it's a quality that you should be so proud of...? Be nice. :)	Are you an ass? I am &amp; idgaf :D r	 No I'm not. And personally  I don't think it's a quality that you should be so proud of...? Be nice. :)	rubinathy15	Yes	3	No	0	No	0
teaachgee	Q: Are you awaiting piercings/tattoos?<br>A: Not currently.	Are you awaiting piercings/tattoos?	 Not currently.	VICKYDELETED	No	0	No	0	No	0
teaachgee	Q: Are you barefooted right now?<br>A: Yes :)	Are you barefooted right now?	 Yes :)	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: are you better today than you are yesterday?<br>A: No worse. I woke up with a stuffy nose :[	are you better today than you are yesterday?	 No worse. I woke up with a stuffy nose :[	emahsnouoy	No	0	No	0	No	0
teaachgee	Q: Are you carrying any grudges?<br>A: not at the time	Are you carrying any grudges?	 not at the time	ChloroformGRL	No	0	No	0	No	None
teaachgee	Q: are you currently taken?<br>A: Shore am :] Timothy Carson.	are you currently taken?	 Shore am :] Timothy Carson.	haleybabe96	No	0	No	0	No	0
teaachgee	Q: Are you currently wanting any piercings or tattoos?<br>A: Nahh	Are you currently wanting any piercings or tattoos?	 Nahh	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: Are you double jointed?<br>A: nopee	Are you double jointed?	 nopee	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: Are you due sometime this year for a doctor&#039;s visit?<br>A: yes actually. my yearly female doc's visit. this tuesday.. haha	Are you due sometime this year for a doctor&#039;s visit?	 yes actually. my yearly female doc's visit. this tuesday.. haha	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: Are you easily offended?<br>A: nahh	Are you easily offended?	 nahh	ChloroformGRL	No	0	No	0	No	0
teaachgee	Q: Are you easily persuaded in an argument?<br>A: Not at all	Are you easily persuaded in an argument?	 Not at all	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: Are you eating anything right now?<br>A: Nope. drinkin water.	Are you eating anything right now?	 Nope. drinkin water.	SamsHairTugger	No	None	No	0	No	0
teaachgee	Q: Are you frightened of spiders?<br>A: not too much. used to be when i was little	Are you frightened of spiders?	 not too much. used to be when i was little	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: Are you gonna watch the world cup?<br>A: You know it :]	Are you gonna watch the world cup?	 You know it :]	TelescopeLand	No	0	No	0	No	0
teaachgee	Q: Are you good at giving directions?<br>A: Yes i think so ;)	Are you good at giving directions?	 Yes i think so ;)	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: Are you happy with your life right now?<br>A: not currently	Are you happy with your life right now?	 not currently	rubinathy15	No	None	No	0	No	0
teaachgee	Q: Are you happy?<br>A: Happiness is too complicated to say yes or no. I like to think so.	Are you happy?	 Happiness is too complicated to say yes or no. I like to think so.	SamsHairTugger	No	0	No	0	No	0
teaachgee	Q: are you in college? what course are you taking?<br>A: Not currently. And im in nursing school. on a waiting list to be exact :0	are you in college? what course are you taking?	 Not currently. And im in nursing school. on a waiting list to be exact :0	CoquettishDiva	No	0	No	0	No	0
teaachgee	Q: Are you involved romantically with anyone right now?:<br>A: yes	Are you involved romantically with anyone right now?:	 yes	rubinathy15	No	0	No	0	No	0
teaachgee	Q: Are you listening to any music right now?  If so  what is it?<br>A: Yes. Paramore :]	Are you listening to any music right now?  If so  what is it?	 Yes. Paramore :]	SamsHairTugger	No	0	No	0	No	0
